paginas,link,titulo
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43812-el-presidente-recibio-a-los-lideres-del-sector-empresario-que-participan-de-la-cumbre-del-b20,"
	
		    
			    Viernes 05 de Octubre del 2018			   
		    
			El Presidente recibió a los líderes del sector empresario que participan de la cumbre del B20
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43788-palabras-del-presidente-mauricio-macri-al-inaugurar-un-espacio-de-primera-infancia-en-misiones,"
	
		    
			    Miércoles 03 de Octubre del 2018			   
		    
			Palabras del presidente Mauricio Macri al inaugurar un Espacio de Primera Infancia en Misiones
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43781-el-presidente-mauricio-macri-encabezo-la-apertura-la-cumbre-w20,"
	
		    
			    Miércoles 03 de Octubre del 2018			   
		    
			El presidente Mauricio Macri encabezó la apertura la Cumbre W20
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43775-palabras-del-presidente-mauricio-macri-durante-su-visita-a-los-atletas-argentinos-y-la-inauguracion-de-la-villa-olimpica-caba,"
	
		    
			    Miércoles 03 de Octubre del 2018			   
		    
			Palabras del presidente Mauricio Macri, durante su visita a los atletas argentinos y la inauguración de la Villa Olímpica, Caba.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43758-mauricio-macri-visito-la-feria-internacional-de-turismo,"
	
		    
			    Lunes 01 de Octubre del 2018			   
		    
			Mauricio Macri visitó la Feria Internacional de Turismo
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43742-declaracion-a-la-prensa-del-presidente-mauricio-macri-desde-casa-rosada,"
	
		    
			    Jueves 27 de Septiembre del 2018			   
		    
			Declaración a la prensa del Presidente Mauricio Macri, desde Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43736-palabras-del-presidente-mauricio-macri-en-el-parque-olimpico-caba,"
	
		    
			    Jueves 27 de Septiembre del 2018			   
		    
			Palabras del presidente Mauricio Macri, en el Parque Olímpico, Caba.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43722-el-presidente-macri-expuso-ante-la-73-asamblea-general-de-las-naciones-unidas,"
	
		    
			    Miércoles 26 de Septiembre del 2018			   
		    
			El presidente Macri expuso ante la 73° Asamblea General de Las Naciones Unidas
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43701-el-presidente-macri-recibio-en-nueva-york-el-premio-ciudadano-global-2018,"
	
		    
			    Martes 25 de Septiembre del 2018			   
		    
			El presidente Macri recibió en Nueva York el premio ""Ciudadano Global 2018""
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43652-el-pesidente-mauricio-macri-encabezo-el-acto-de-inauguracion-del-puente-olimpico-ribera-sur,"
	
		    
			    Jueves 20 de Septiembre del 2018			   
		    
			El pesidente Mauricio Macri encabezó el acto de inauguración del Puente Olímpico Ribera Sur
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43640-mauricio-macri-inauguro-obras-para-la-reconversion-productiva-del-area-tabacalera-de-rio-toro-salta,"
	
		    
			    Miércoles 19 de Septiembre del 2018			   
		    
			Mauricio Macri inauguró obras para la reconversión productiva del área tabacalera de Río Toro, Salta
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43622-el-presidente-mauricio-macri-hablo-en-la-apertura-del-encuentro-comunidad-t20,"
	
		    
			    Lunes 17 de Septiembre del 2018			   
		    
			El presidente Mauricio Macri habló en la Apertura del Encuentro Comunidad T20
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43614-el-presidente-mauricio-macri-inauguro-la-central-bioelectrica-rio-cuarto,"
	
		    
			    Viernes 14 de Septiembre del 2018			   
		    
			El presidente Mauricio Macri inauguró la Central Bioeléctrica Río Cuarto
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43602-el-presidente-mauricio-macri-en-la-apertura-de-la-jornada-nacional-agro-2018,"
	
		    
			    Jueves 13 de Septiembre del 2018			   
		    
			El presidente Mauricio Macri en la apertura de la Jornada Nacional Agro 2018
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43554-el-presidente-mauricio-macri-en-el-plenario-del-g20-sobre-empleo-y-educacion,"
	
		    
			    Jueves 06 de Septiembre del 2018			   
		    
			El presidente Mauricio Macri en el plenario del G20 sobre empleo y educación
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43538-el-presidente-mauricio-macri-en-la-24-conferencia-de-la-union-industrial-argentina,"
	
		    
			    Miércoles 05 de Septiembre del 2018			   
		    
			El presidente Mauricio Macri, en la 24° Conferencia de la Unión Industrial Argentina
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43519-mensaje-del-presidente-de-la-nacion-mauricio-macri,"
	
		    
			    Lunes 03 de Septiembre del 2018			   
		    
			Mensaje del Presidente de la Nación, Mauricio Macri
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43510-mensaje-del-presidente-mauricio-macri,"
	
		    
			    Miércoles 29 de Agosto del 2018			   
		    
			Mensaje del presidente Mauricio Macri 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=120,https://www.casarosada.gob.ar/informacion/discursos/43467-el-presidente-mauricio-macri-visito-la-central-termica-de-ypf-el-bracho-en-la-ciudad-de-san-miguel-de-tucuman,"
	
		    
			    Viernes 24 de Agosto del 2018			   
		    
			El presidente Mauricio Macri visitó la central térmica de YPF El Bracho, en la ciudad de San Miguel de Tucumán
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43443-palabras-del-presidente-mauricio-macri-en-la-apertura-del-parque-termal-en-dolores-provincia-de-buenos-aires,"
	
		    
			    Martes 21 de Agosto del 2018			   
		    
			Palabras del presidente Mauricio Macri en la apertura del Parque Termal en Dolores, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43423-el-presidente-mauricio-macri-en-el-acto-del-lanzamiento,"
	
		    
			    Viernes 17 de Agosto del 2018			   
		    
			El presidente Mauricio Macri en el acto del lanzamiento Plan USound
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43421-el-presidente-mauricio-macri-en-el-acto-del-primer-operativo-del-plan-fronteras-protegidas,"
	
		    
			    Viernes 17 de Agosto del 2018			   
		    
			El presidente Mauricio Macri en el acto del primer operativo del Plan Fronteras Protegidas
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43413-el-presidente-mauricio-macri-expuso-en-la-apertura-del-encuentro-anual-de-la-asociacion-empresaria-argentina-aea,"
	
		    
			    Jueves 16 de Agosto del 2018			   
		    
			El presidente Mauricio Macri expuso en la apertura del encuentro anual de la Asociación Empresaria Argentina (AEA)
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43398-el-presidente-mauricio-macri-al-arribar-a-paraguay-para-la-asuncion-de-mario-abdo-benitez-como-presidente,"
	
		    
			    Miércoles 15 de Agosto del 2018			   
		    
			El presidente Mauricio Macri al arribar a Paraguay para la asunción de Mario Abdo Benítez como presidente
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43382-el-presidente-mauricio-macri-en-la-cena-anual-de-uthgra,"
	
		    
			    Domingo 12 de Agosto del 2018			   
		    
			El presidente Mauricio Macri en la cena anual de UTHGRA
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43365-el-presidente-mauricio-macri-anuncio-el-lanzamiento-del-satelite-argentino-saocom-1,"
	
		    
			    Jueves 09 de Agosto del 2018			   
		    
			El presidente Mauricio Macri anunció el lanzamiento del satélite argentino Saocom 1A
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43332-el-presidente-mauricio-macri-en-la-cumbre-civil-del-g20,"
	
		    
			    Lunes 06 de Agosto del 2018			   
		    
			El presidente Mauricio Macri, en la Cumbre Civil del G20
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43317-el-presidente-mauricio-macri-lanzo-los-nuevos-creditos-de-la-anses,"
	
		    
			    Viernes 03 de Agosto del 2018			   
		    
			El presidente Mauricio Macri lanzó los nuevos créditos de la Anses
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43312-el-presidente-mauricio-macri-en-el-acto-por-el-80-aniversario-de-la-creacion-de-la-gendarmeria-nacional,"
	
		    
			    Jueves 02 de Agosto del 2018			   
		    
			El presidente Mauricio Macri en el acto por el 80 aniversario de la creación de la Gendarmería Nacional
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43296-el-presidente-mauricio-macri-en-la-cena-anual-de-camaraderia-de-las-fuerzas-armadas,"
	
		    
			    Miércoles 01 de Agosto del 2018			   
		    
			El presidente Mauricio Macri en la cena anual de camaradería de las Fuerzas Armadas
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43286-el-presidente-mauricio-macri-presento-el-plan-nacional-de-lucha-contra-la-trata,"
	
		    
			    Martes 31 de Julio del 2018			   
		    
			El presidente Mauricio Macri presentó el Plan Nacional de Lucha contra la Trata 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43279-el-presidente-mauricio-macri-en-el-acto-de-inauguracion-de-una-nueva-linea-de-produccion-para-la-fabricacion-de-camionetas-en-cordoba,"
	
		    
			    Lunes 30 de Julio del 2018			   
		    
			El presidente Mauricio Macri, en el acto de inauguración de una nueva línea de producción para la fabricación de camionetas en Córdoba
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43288-el-presidente-mauricio-macri-en-el-acto-por-41-aniversario-de-la-fundacion-mediterranea,"
	
		    
			    Lunes 30 de Julio del 2018			   
		    
			El presidente Mauricio Macri en el acto por 41° aniversario de la Fundación Mediterránea
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43216-el-presidente-mauricio-macri-anuncio-la-reforma-del-sistema-de-defensa-nacional,"
	
		    
			    Lunes 23 de Julio del 2018			   
		    
			El presidente Mauricio Macri anunció la reforma del Sistema de Defensa Nacional
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43211-el-presidente-mauricio-macri-en-el-cierre-de-la-tercera-cumbre-de-ministros-de-finanzas-y-titulares-de-bancos-centrales-del-g20,"
	
		    
			    Domingo 22 de Julio del 2018			   
		    
			El presidente Mauricio Macri en el cierre de la Tercera Cumbre de Ministros de Finanzas y Titulares de Bancos Centrales del G20
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43187-conferencia-de-prensa-del-presidente-de-la-nacion-mauricio-macri-desde-la-residencia-presidencial-de-olivos,"
	
		    
			    Jueves 19 de Julio del 2018			   
		    
			Conferencia de prensa del Presidente de la Nación, Mauricio Macri, desde la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43138-el-presidente-mauricio-macri-en-la-ceremonia-por-el-202-aniversario-de-la-declaracion-de-la-independencia-en-la-casa-historica-san-miguel-de-tucuman,"
	
		    
			    Lunes 09 de Julio del 2018			   
		    
			El presidente Mauricio Macri en la ceremonia por el 202° Aniversario de la Declaración de la Independencia, en la Casa Histórica, San Miguel de Tucumán
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43119-el-presidente-mauricio-macri-en-la-reapertura-del-frigorifico-mattievich-en-la-provincia-de-santa-fe,"
	
		    
			    Viernes 06 de Julio del 2018			   
		    
			El presidente Mauricio Macri en la reapertura del frigorífico Mattievich en la provincia de Santa Fe
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43099-el-presidente-mauricio-macri-recorrio-el-primer-tramo-de-500-kilometros-de-vias-renovadas-del-ferrocarril-belgrano-cargas-en-charata-chaco,"
	
		    
			    Miércoles 04 de Julio del 2018			   
		    
			El presidente Mauricio Macri recorrió el primer tramo de 500 kilómetros de vías renovadas del Ferrocarril Belgrano Cargas en Charata, Chaco
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43081-el-presidente-mauricio-macri-en-el-homenaje-a-efectivos-de-las-fuerzas-de-seguridad-caidos-en-cumplimiento-del-deber,"
	
		    
			    Lunes 02 de Julio del 2018			   
		    
			El presidente Mauricio Macri en el homenaje a efectivos de las Fuerzas de Seguridad caídos en cumplimiento del deber
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43069-el-presidente-mauricio-macri-inauguro-un-centro-comunitario-nido-en-basavilbaso-entre-rios,"
	
		    
			    Viernes 29 de Junio del 2018			   
		    
			El presidente Mauricio Macri inauguró un centro comunitario NIDO en Basavilbaso, Entre Ríos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43060-el-presidente-mauricio-macri-en-el-acto-por-el-dia-internacional-de-las-pymes,"
	
		    
			    Jueves 28 de Junio del 2018			   
		    
			El presidente Mauricio Macri en el acto por el Día Internacional de las PyMEs
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/43012-palabras-del-presidente-macri-en-la-toma-de-juramento-a-los-ministros-de-energia-y-produccion,"
	
		    
			    Jueves 21 de Junio del 2018			   
		    
			Palabras del Presidente Macri, en la toma de juramento a los ministros de Energía y Producción
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42996-el-presidente-mauricio-macri-en-la-inauguracion-de-la-nueva-sede-de-la-embajada-de-uruguay,"
	
		    
			    Martes 19 de Junio del 2018			   
		    
			El presidente Mauricio Macri, en la inauguración de la nueva sede de la Embajada de Uruguay
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42973-el-presidente-mauricio-macri-anuncio-el-proyecto-seguro-verde-en-paso-de-la-patria-corrientes,"
	
		    
			    Jueves 14 de Junio del 2018			   
		    
			El presidente Mauricio Macri anunció el proyecto ""Seguro verde"", en Paso de la Patria, Corrientes
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42948-el-presidente-mauricio-macri-en-la-apertura-de-una-jornada-de-trabajo-sobre-politicas-contra-el-narcotrafico,"
	
		    
			    Lunes 11 de Junio del 2018			   
		    
			El presidente Mauricio Macri en la apertura de una jornada de trabajo sobre políticas contra el narcotráfico
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42946-el-presidente-mauricio-macri-recorrio-una-planta-de-lucchetti-en-tortuguitas-provincia-de-buenos-aires,"
	
		    
			    Lunes 11 de Junio del 2018			   
		    
			El presidente Mauricio Macri recorrió una planta de Lucchetti en Tortuguitas, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42912-el-presidente-mauricio-macri-saludo-a-los-periodistas-acreditados-en-la-casa-rosada,"
	
		    
			    Jueves 07 de Junio del 2018			   
		    
			El presidente Mauricio Macri saludó a los periodistas acreditados en la Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42903-palabras-del-presidente-mauricio-macri-en-el-agasajo-a-brigadistas,"
	
		    
			    Miércoles 06 de Junio del 2018			   
		    
			Palabras del presidente Mauricio Macri en el agasajo a brigadistas
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42818-mensaje-del-presidente-mauricio-macri-tras-la-reunion-de-coordinacion-de-gobierno,"
	
		    
			    Lunes 28 de Mayo del 2018			   
		    
			Mensaje del presidente Mauricio Macri tras la reunión de coordinación de Gobierno
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42807-el-presidente-mauricio-macri-en-el-locro-compartido-con-vecinos-de-la-quinta-de-olivos-por-el-25-de-mayo,"
	
		    
			    Viernes 25 de Mayo del 2018			   
		    
			El presidente Mauricio Macri en el locro compartido con vecinos de la Quinta de Olivos por el 25 de Mayo
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42790-el-presidente-mauricio-macri-en-la-inauguracion-de-un-parque-eolico-en-bahia-blanca,"
	
		    
			    Miércoles 23 de Mayo del 2018			   
		    
			El presidente Mauricio Macri en la inauguración de un parque eólico en Bahía Blanca
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42786-el-presidente-mauricio-macri-en-la-cena-de-gala-de-la-camara-de-comercio-de-estados-unidos,"
	
		    
			    Miércoles 23 de Mayo del 2018			   
		    
			El presidente Mauricio Macri en la cena de gala de la Cámara de Comercio de Estados Unidos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42732-el-presidente-mauricio-macri-en-la-inauguracion-de-una-nueva-estacion-de-la-linea-h-de-subte-en-la-ciudad-de-buenos-aires,"
	
		    
			    Jueves 17 de Mayo del 2018			   
		    
			El presidente Mauricio Macri, en la inauguración de una nueva estación de la línea H de subte en la ciudad de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42689-el-presidente-mauricio-macri-recorrio-los-talleres-ferroviarios-de-mechitas-provincia-de-buenos-aires,"
	
		    
			    Viernes 11 de Mayo del 2018			   
		    
			El presidente Mauricio Macri recorrió los talleres ferroviarios de Mechitas, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42673-el-presidente-mauricio-macri-participo-en-una-quema-de-droga-incautada-por-fuerzas-federales,"
	
		    
			    Jueves 10 de Mayo del 2018			   
		    
			El presidente Mauricio Macri participó en una quema de droga incautada por Fuerzas Federales
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42666-el-presidente-mauricio-macri-visito-el-centro-de-entrenamiento-policial-general-don-jose-de-san-martin-en-las-heras-mendoza,"
	
		    
			    Miércoles 09 de Mayo del 2018			   
		    
			El presidente Mauricio Macri visitó el Centro de Entrenamiento Policial General Don José de San Martín, en Las Heras, Mendoza
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42655-palabras-del-presidente-mauricio-macri-desde-casa-rosada,"
	
		    
			    Martes 08 de Mayo del 2018			   
		    
			Palabras del presidente Mauricio Macri desde Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=160,https://www.casarosada.gob.ar/informacion/discursos/42650-el-presidente-mauricio-macri-presento-mejoras-en-el-sistema-educativo-de-la-provincia-de-buenos-aires,"
	
		    
			    Martes 08 de Mayo del 2018			   
		    
			El presidente Mauricio Macri presentó mejoras en el sistema educativo de la provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42600-el-presidente-mauricio-macri-ofrecio-un-almuerzo-a-su-par-de-chile-sebastian-pinera,"
	
		    
			    Jueves 26 de Abril del 2018			   
		    
			El presidente Mauricio Macri ofreció un almuerzo a su par de Chile, Sebastián Piñera
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42566-el-presidente-mauricio-macri-visito-vaca-muerta,"
	
		    
			    Lunes 23 de Abril del 2018			   
		    
			El presidente Mauricio Macri visitó Vaca Muerta
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42537-el-presidente-mauricio-macri-en-el-acto-por-la-primera-exportacion-de-limones-a-estados-unidos,"
	
		    
			    Miércoles 18 de Abril del 2018			   
		    
			El presidente Mauricio Macri en el acto por la primera exportación de limones a Estados Unidos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42534-el-presidente-mauricio-macri-en-la-asamblea-anual-del-consejo-mundial-de-viajes-y-turismo,"
	
		    
			    Miércoles 18 de Abril del 2018			   
		    
			El presidente Mauricio Macri en la Asamblea Anual del Consejo Mundial de Viajes y Turismo
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42504-el-presidente-mauricio-macri-en-la-sesion-plenaria-de-la-viii-cumbre-de-las-americas,"
	
		    
			    Sábado 14 de Abril del 2018			   
		    
			El presidente Mauricio Macri, en la sesión plenaria de la VIII Cumbre de las Américas
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42479-el-presidente-mauricio-macri-recibio-la-maxima-condecoracion-que-otorga-la-conmebol,"
	
		    
			    Jueves 12 de Abril del 2018			   
		    
			El presidente Mauricio Macri recibió la máxima condecoración que otorga la Conmebol
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42457-palabras-del-presidente-mauricio-macri-durante-el-brindis-con-el-presidente-de-espana,"
	
		    
			    Martes 10 de Abril del 2018			   
		    
			Palabras del presidente Mauricio Macri durante el brindis con el presidente de España
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42456-declaracion-conjunta-del-presidente-mauricio-macri-y-su-par-de-espana-mariano-rajoy,"
	
		    
			    Martes 10 de Abril del 2018			   
		    
			Declaración conjunta del presidente Mauricio Macri y su par de España, Mariano Rajoy
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42433-el-presidente-mauricio-macri-en-el-primer-encuentro-regional-del-plan-belgrano,"
	
		    
			    Viernes 06 de Abril del 2018			   
		    
			El presidente Mauricio Macri en el Primer Encuentro Regional del Plan Belgrano
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42380-el-presidente-mauricio-macri-en-el-homenaje-a-los-caidos-en-el-conflicto-del-atlantico-sur,"
	
		    
			    Martes 03 de Abril del 2018			   
		    
			El presidente Mauricio Macri en el homenaje a los caídos en el conflicto del Atlántico Sur
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42378-el-presidente-mauricio-macri-sobre-los-indices-de-pobreza,"
	
		    
			    Miércoles 28 de Marzo del 2018			   
		    
			El presidente Mauricio Macri sobre los índices de pobreza
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42333-el-presidente-mauricio-macri-ante-la-asamblea-anual-del-banco-interamericano-de-desarrollo-bid,"
	
		    
			    Lunes 26 de Marzo del 2018			   
		    
			El presidente Mauricio Macri, ante la asamblea anual del Banco Interamericano de Desarrollo (BID)
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42290-el-presidente-mauricio-macri-en-la-presentacion-de-los-resultados-de-la-evaluacion-aprender-2017,"
	
		    
			    Miércoles 21 de Marzo del 2018			   
		    
			El presidente Mauricio Macri, en la presentación de los resultados de la evaluación Aprender 2017
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42282-el-presidente-mauricio-macri-cerro-el-encuentro-de-ministros-de-finanzas-y-presidentes-de-bancos-centrales-del-g20,"
	
		    
			    Martes 20 de Marzo del 2018			   
		    
			El presidente Mauricio Macri cerró el encuentro de ministros de Finanzas y presidentes de bancos centrales del G20
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42235-el-presidente-mauricio-macri-en-su-recorrida-por-obras-cloacales-en-formosa,"
	
		    
			    Miércoles 14 de Marzo del 2018			   
		    
			El presidente Mauricio Macri en su recorrida por obras cloacales en Formosa
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42225-el-presidente-mauricio-macri-en-la-inauguracion-de-expoagro,"
	
		    
			    Martes 13 de Marzo del 2018			   
		    
			El presidente Mauricio Macri en la inauguración de Expoagro
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42177-el-presidente-mauricio-macri-en-el-acto-por-el-dia-de-la-mujer,"
	
		    
			    Jueves 08 de Marzo del 2018			   
		    
			El presidente Mauricio Macri en el acto por el Día de la Mujer
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42160-el-presidente-mauricio-macri-en-el-almuerzo-ofrecido-a-los-reyes-de-noruega-harald-v-y-sonia,"
	
		    
			    Martes 06 de Marzo del 2018			   
		    
			El presidente Mauricio Macri en el almuerzo ofrecido a los reyes de Noruega, Harald V y Sonia
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=200,https://www.casarosada.gob.ar/informacion/discursos/42140-el-presidente-mauricio-macri-inauguro-el-ciclo-lectivo-2018-en-corrientes,"
	
		    
			    Lunes 05 de Marzo del 2018			   
		    
			El presidente Mauricio Macri inauguró el ciclo lectivo 2018 en Corrientes
	    
	        
   "
